"","downloaded","language","measure","uni_lemma","words","age","prop"
"18289","2023-09-04","English (Australian)","produces","HAND","hand",21,0.51
"18290","2023-09-04","English (Australian)","produces","HAND","hand",22,0.75
"18291","2023-09-04","English (Australian)","produces","HAND","hand",23,0.82
"18292","2023-09-04","English (Australian)","produces","HAND","hand",24,0.71
"18293","2023-09-04","English (Australian)","produces","HAND","hand",25,0.82
"18294","2023-09-04","English (Australian)","produces","HAND","hand",26,0.86
"18295","2023-09-04","English (Australian)","produces","HAND","hand",27,0.93
"18296","2023-09-04","English (Australian)","produces","HAND","hand",28,0.94
"18297","2023-09-04","English (Australian)","produces","HAND","hand",29,0.89
"18298","2023-09-04","English (Australian)","produces","HAND","hand",30,0.96
"18299","2023-09-04","Korean","produces","HAND","손",8,0
"18300","2023-09-04","Korean","produces","HAND","손",9,0
"18301","2023-09-04","Korean","produces","HAND","손",10,0.02
"18302","2023-09-04","Korean","produces","HAND","손",11,0.05
"18303","2023-09-04","Korean","produces","HAND","손",12,0.08
"18304","2023-09-04","Korean","produces","HAND","손",13,0.15
"18305","2023-09-04","Korean","produces","HAND","손",14,0.19
"18306","2023-09-04","Korean","produces","HAND","손",15,0.11
"18307","2023-09-04","Korean","produces","HAND","손",16,0.2
"18308","2023-09-04","Korean","produces","HAND","손",17,0.3
"18309","2023-09-04","Korean","produces","HAND","손",18,0.4
"18310","2023-09-04","Korean","produces","HAND","손",19,0.37
"18311","2023-09-04","Korean","produces","HAND","손",20,0.49
"18312","2023-09-04","Korean","produces","HAND","손",21,0.57
"18313","2023-09-04","Korean","produces","HAND","손",22,0.64
"18314","2023-09-04","Korean","produces","HAND","손",23,0.64
"18315","2023-09-04","Korean","produces","HAND","손",24,0.77
"18316","2023-09-04","Korean","produces","HAND","손",25,0.88
"18317","2023-09-04","Korean","produces","HAND","손",26,0.86
"18318","2023-09-04","Korean","produces","HAND","손",27,0.83
"18319","2023-09-04","Korean","produces","HAND","손",28,0.87
"18320","2023-09-04","Korean","produces","HAND","손",29,0.94
"18321","2023-09-04","Korean","produces","HAND","손",30,0.87
"18322","2023-09-04","Korean","produces","HAND","손",31,0.96
"18323","2023-09-04","Korean","produces","HAND","손",32,0.94
"18324","2023-09-04","Korean","produces","HAND","손",33,0.93
"18325","2023-09-04","Korean","produces","HAND","손",34,0.99
"18326","2023-09-04","Korean","produces","HAND","손",35,0.91
"18327","2023-09-04","Korean","produces","HAND","손",36,0.99
"18328","2023-09-04","French (French)","produces","HAND","main",8,0
"18329","2023-09-04","French (French)","produces","HAND","main",9,0
"18330","2023-09-04","French (French)","produces","HAND","main",11,0
"18331","2023-09-04","French (French)","produces","HAND","main",12,0
"18332","2023-09-04","French (French)","produces","HAND","main",13,0.01
"18333","2023-09-04","French (French)","produces","HAND","main",14,0
"18334","2023-09-04","French (French)","produces","HAND","main",15,0
"18335","2023-09-04","French (French)","produces","HAND","main",16,0.11
"18336","2023-09-04","French (French)","produces","HAND","main",17,0.19
"18337","2023-09-04","French (French)","produces","HAND","main",18,0
"18338","2023-09-04","French (French)","produces","HAND","main",19,0.91
"18339","2023-09-04","French (French)","produces","HAND","main",20,0.45
"18340","2023-09-04","French (French)","produces","HAND","main",21,0.7
"18341","2023-09-04","French (French)","produces","HAND","main",22,0.73
"18342","2023-09-04","French (French)","produces","HAND","main",23,0.61
"18343","2023-09-04","French (French)","produces","HAND","main",24,0.77
"18344","2023-09-04","French (French)","produces","HAND","main",25,0.86
"18345","2023-09-04","French (French)","produces","HAND","main",26,0.81
"18346","2023-09-04","French (French)","produces","HAND","main",27,0.96
"18347","2023-09-04","French (French)","produces","HAND","main",28,0.91
"18348","2023-09-04","French (French)","produces","HAND","main",29,0.94
"18349","2023-09-04","French (French)","produces","HAND","main",30,0.97
"18350","2023-09-04","Spanish (European)","produces","HAND","mano/s",8,0
"18351","2023-09-04","Spanish (European)","produces","HAND","mano/s",9,0
"18352","2023-09-04","Spanish (European)","produces","HAND","mano/s",10,0
"18353","2023-09-04","Spanish (European)","produces","HAND","mano/s",11,0
"18354","2023-09-04","Spanish (European)","produces","HAND","mano/s",12,0
"18355","2023-09-04","Spanish (European)","produces","HAND","mano/s",13,0.02
"18356","2023-09-04","Spanish (European)","produces","HAND","mano/s",14,0.07
"18357","2023-09-04","Spanish (European)","produces","HAND","mano/s",15,0.11
"18358","2023-09-04","Spanish (European)","produces","HAND","mano/s",16,0.1
"18359","2023-09-04","Spanish (European)","produces","HAND","mano/s",17,0.13
"18360","2023-09-04","Spanish (European)","produces","HAND","mano/s",18,0.28
"18361","2023-09-04","Spanish (European)","produces","HAND","mano/s",19,0.3
"18362","2023-09-04","Spanish (European)","produces","HAND","mano/s",20,0.53
"18363","2023-09-04","Spanish (European)","produces","HAND","mano/s",21,0.61
"18364","2023-09-04","Spanish (European)","produces","HAND","mano/s",22,0.68
"18365","2023-09-04","Spanish (European)","produces","HAND","mano/s",23,0.8
"18366","2023-09-04","Spanish (European)","produces","HAND","mano/s",24,0.78
"18367","2023-09-04","Spanish (European)","produces","HAND","mano/s",25,0.74
"18368","2023-09-04","Spanish (European)","produces","HAND","mano/s",26,0.94
"18369","2023-09-04","Spanish (European)","produces","HAND","mano/s",27,0.91
"18370","2023-09-04","Spanish (European)","produces","HAND","mano/s",28,1
"18371","2023-09-04","Spanish (European)","produces","HAND","mano/s",29,0.98
"18372","2023-09-04","Spanish (European)","produces","HAND","mano/s",30,0.95
"18373","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",8,0.01
"18374","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",9,0
"18375","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",10,0
"18376","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",11,0
"18377","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",12,0.01
"18378","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",13,0.01
"18379","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",14,0.03
"18380","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",15,0.06
"18381","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",16,0.19
"18382","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",17,0.19
"18383","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",18,0.39
"18384","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",19,0.45
"18385","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",20,0.64
"18386","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",21,0.63
"18387","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",22,0.73
"18388","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",23,0.79
"18389","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",24,0.8
"18390","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",25,0.89
"18391","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",26,0.85
"18392","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",27,0.9
"18393","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",28,0.91
"18394","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",29,0.94
"18395","2023-09-04","Portuguese (European)","produces","HAND","Mão(s)",30,0.88
"18396","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",8,0.01
"18397","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",9,0.01
"18398","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",10,0.01
"18399","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",11,0.06
"18400","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",12,0.04
"18401","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",13,0.1
"18402","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",14,0.19
"18403","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",15,0.26
"18404","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",16,0.18
"18405","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",17,0.2
"18406","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",18,0.3
"18407","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",19,0.4
"18408","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",20,0.45
"18409","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",21,0.53
"18410","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",22,0.61
"18411","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",23,0.68
"18412","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",24,0.72
"18413","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",25,0.77
"18414","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",26,0.79
"18415","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",27,0.82
"18416","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",28,0.9
"18417","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",29,0.94
"18418","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",30,0.93
"18419","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",31,0.92
"18420","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",32,0.89
"18421","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",33,0.96
"18422","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",34,0.92
"18423","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",35,0.98
"18424","2023-09-04","Mandarin (Taiwanese)","produces","HAND","手, 牽(手)",36,0.97
"18425","2023-09-04","Dutch","produces","HAND","hand",8,0
"18426","2023-09-04","Dutch","produces","HAND","hand",9,0
"18427","2023-09-04","Dutch","produces","HAND","hand",10,0
"18428","2023-09-04","Dutch","produces","HAND","hand",11,0
"18429","2023-09-04","Dutch","produces","HAND","hand",12,0
"18430","2023-09-04","Dutch","produces","HAND","hand",13,0
"18431","2023-09-04","Dutch","produces","HAND","hand",14,0
"18432","2023-09-04","Dutch","produces","HAND","hand",15,0.04
"18433","2023-09-04","Dutch","produces","HAND","hand",16,0.03
"18434","2023-09-04","Dutch","produces","HAND","hand",17,0.11
"18435","2023-09-04","Dutch","produces","HAND","hand",18,0.16
"18436","2023-09-04","Dutch","produces","HAND","hand",19,0.35
"18437","2023-09-04","Dutch","produces","HAND","hand",20,0.35
"18438","2023-09-04","Dutch","produces","HAND","hand",21,0.29
"18439","2023-09-04","Dutch","produces","HAND","hand",22,0.57
"18440","2023-09-04","Dutch","produces","HAND","hand",23,0.71
"18441","2023-09-04","Dutch","produces","HAND","hand",24,0.83
"18442","2023-09-04","Dutch","produces","HAND","hand",25,0.95
"18443","2023-09-04","Dutch","produces","HAND","hand",26,0.57
"18444","2023-09-04","Dutch","produces","HAND","hand",27,1
"18445","2023-09-04","Dutch","produces","HAND","hand",28,0.93
"18446","2023-09-04","Dutch","produces","HAND","hand",29,0.96
"18447","2023-09-04","Dutch","produces","HAND","hand",30,1
"18448","2023-09-04","Dutch","produces","HAND","hand",31,1
"18449","2023-09-04","Hungarian","produces","HAND","kéz",16,0.19
"18450","2023-09-04","Hungarian","produces","HAND","kéz",17,0.22
"18451","2023-09-04","Hungarian","produces","HAND","kéz",18,0.28
"18452","2023-09-04","Hungarian","produces","HAND","kéz",19,0.46
"18453","2023-09-04","Hungarian","produces","HAND","kéz",20,0.5
"18454","2023-09-04","Hungarian","produces","HAND","kéz",21,0.72
"18455","2023-09-04","Hungarian","produces","HAND","kéz",22,0.59
"18456","2023-09-04","Hungarian","produces","HAND","kéz",23,0.56
"18457","2023-09-04","Hungarian","produces","HAND","kéz",24,0.58
"18458","2023-09-04","Hungarian","produces","HAND","kéz",25,0.86
"18459","2023-09-04","Hungarian","produces","HAND","kéz",26,0.78
"18460","2023-09-04","Hungarian","produces","HAND","kéz",27,0.73
"18461","2023-09-04","Hungarian","produces","HAND","kéz",28,0.87
"18462","2023-09-04","Hungarian","produces","HAND","kéz",29,0.83
"18463","2023-09-04","Hungarian","produces","HAND","kéz",30,0.83
"18464","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",16,0.38
"18465","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",17,0.24
"18466","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",18,0.39
"18467","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",19,0.43
"18468","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",20,0.48
"18469","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",21,0.63
"18470","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",22,0.58
"18471","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",23,0.69
"18472","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",24,0.67
"18473","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",25,0.74
"18474","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",26,0.8
"18475","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",27,0.82
"18476","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",28,0.76
"18477","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",29,0.86
"18478","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",30,0.94
"18479","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",31,1
"18480","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",32,1
"18481","2023-09-04","Spanish (Argentinian)","produces","HAND","mano",33,1
"18482","2023-09-04","Persian","produces","HAND","دست",8,0
"18483","2023-09-04","Persian","produces","HAND","دست",9,0.05
"18484","2023-09-04","Persian","produces","HAND","دست",10,0.19
"18485","2023-09-04","Persian","produces","HAND","دست",11,0.08
"18486","2023-09-04","Persian","produces","HAND","دست",12,0.18
"18487","2023-09-04","Persian","produces","HAND","دست",13,0.07
"18488","2023-09-04","Persian","produces","HAND","دست",14,0.27
"18489","2023-09-04","Persian","produces","HAND","دست",15,0.08
"18490","2023-09-04","Persian","produces","HAND","دست",16,0.25
"18491","2023-09-04","Persian","produces","HAND","دست",17,1
"18492","2023-09-04","Persian","produces","HAND","دست",18,0.8
"18493","2023-09-04","Persian","produces","HAND","دست",20,0.67
"18494","2023-09-04","Persian","produces","HAND","دست",21,0
"18495","2023-09-04","Persian","produces","HAND","دست",22,1
"18496","2023-09-04","Persian","produces","HAND","دست",23,1
"18497","2023-09-04","Persian","produces","HAND","دست",24,0.9
"18498","2023-09-04","Persian","produces","HAND","دست",25,1
"18499","2023-09-04","Persian","produces","HAND","دست",26,1
"18500","2023-09-04","Persian","produces","HAND","دست",27,1
"18501","2023-09-04","Persian","produces","HAND","دست",28,1
"18502","2023-09-04","Persian","produces","HAND","دست",29,1
"18503","2023-09-04","Persian","produces","HAND","دست",30,1
"18504","2023-09-04","Cantonese","produces","HAT","帽",16,0.09
"18505","2023-09-04","Cantonese","produces","HAT","帽",17,0.15
"18506","2023-09-04","Cantonese","produces","HAT","帽",18,0.21
"18507","2023-09-04","Cantonese","produces","HAT","帽",19,0.2
"18508","2023-09-04","Cantonese","produces","HAT","帽",20,0.41
"18509","2023-09-04","Cantonese","produces","HAT","帽",21,0.44
"18510","2023-09-04","Cantonese","produces","HAT","帽",22,0.5
"18511","2023-09-04","Cantonese","produces","HAT","帽",23,0.58
"18512","2023-09-04","Cantonese","produces","HAT","帽",24,0.63
"18513","2023-09-04","Cantonese","produces","HAT","帽",25,0.74
"18514","2023-09-04","Cantonese","produces","HAT","帽",26,0.69
"18515","2023-09-04","Cantonese","produces","HAT","帽",27,0.95
"18516","2023-09-04","Cantonese","produces","HAT","帽",28,0.85
"18517","2023-09-04","Cantonese","produces","HAT","帽",29,0.89
"18518","2023-09-04","Cantonese","produces","HAT","帽",30,0.93
"18519","2023-09-04","Danish","produces","HAT","hue",8,0
"18520","2023-09-04","Danish","produces","HAT","hue",9,0
"18521","2023-09-04","Danish","produces","HAT","hue",10,0
"18522","2023-09-04","Danish","produces","HAT","hue",11,0
"18523","2023-09-04","Danish","produces","HAT","hue",12,0.01
"18524","2023-09-04","Danish","produces","HAT","hue",13,0
"18525","2023-09-04","Danish","produces","HAT","hue",14,0.01
"18526","2023-09-04","Danish","produces","HAT","hue",15,0.02
"18527","2023-09-04","Danish","produces","HAT","hue",16,0.05
"18528","2023-09-04","Danish","produces","HAT","hue",17,0.09
"18529","2023-09-04","Danish","produces","HAT","hue",18,0.22
"18530","2023-09-04","Danish","produces","HAT","hue",19,0.28
"18531","2023-09-04","Danish","produces","HAT","hue",20,0.42
"18532","2023-09-04","Danish","produces","HAT","hue",21,0.46
"18533","2023-09-04","Danish","produces","HAT","hue",22,0.65
"18534","2023-09-04","Danish","produces","HAT","hue",23,0.66
"18535","2023-09-04","Danish","produces","HAT","hue",24,0.71
"18536","2023-09-04","Danish","produces","HAT","hue",25,0.78
"18537","2023-09-04","Danish","produces","HAT","hue",26,0.82
"18538","2023-09-04","Danish","produces","HAT","hue",27,0.82
"18539","2023-09-04","Danish","produces","HAT","hue",28,0.84
"18540","2023-09-04","Danish","produces","HAT","hue",29,0.82
"18541","2023-09-04","Danish","produces","HAT","hue",30,0.9
"18542","2023-09-04","Danish","produces","HAT","hue",31,0.92
"18543","2023-09-04","Danish","produces","HAT","hue",32,0.94
"18544","2023-09-04","Danish","produces","HAT","hue",33,0.93
"18545","2023-09-04","Danish","produces","HAT","hue",34,0.98
"18546","2023-09-04","Danish","produces","HAT","hue",35,0.92
"18547","2023-09-04","Danish","produces","HAT","hue",36,0.98
"18548","2023-09-04","English (American)","produces","HAT","hat",8,0.02
"18549","2023-09-04","English (American)","produces","HAT","hat",9,0.01
"18550","2023-09-04","English (American)","produces","HAT","hat",10,0.01
"18551","2023-09-04","English (American)","produces","HAT","hat",11,0.03
"18552","2023-09-04","English (American)","produces","HAT","hat",12,0.05
"18553","2023-09-04","English (American)","produces","HAT","hat",13,0.05
"18554","2023-09-04","English (American)","produces","HAT","hat",14,0.12
"18555","2023-09-04","English (American)","produces","HAT","hat",15,0.21
"18556","2023-09-04","English (American)","produces","HAT","hat",16,0.3
"18557","2023-09-04","English (American)","produces","HAT","hat",17,0.34
"18558","2023-09-04","English (American)","produces","HAT","hat",18,0.46
"18559","2023-09-04","English (American)","produces","HAT","hat",19,0.57
"18560","2023-09-04","English (American)","produces","HAT","hat",20,0.62
"18561","2023-09-04","English (American)","produces","HAT","hat",21,0.66
"18562","2023-09-04","English (American)","produces","HAT","hat",22,0.7
"18563","2023-09-04","English (American)","produces","HAT","hat",23,0.78
"18564","2023-09-04","English (American)","produces","HAT","hat",24,0.8
"18565","2023-09-04","English (American)","produces","HAT","hat",25,0.85
"18566","2023-09-04","English (American)","produces","HAT","hat",26,0.85
"18567","2023-09-04","English (American)","produces","HAT","hat",27,0.84
"18568","2023-09-04","English (American)","produces","HAT","hat",28,0.93
"18569","2023-09-04","English (American)","produces","HAT","hat",29,0.87
"18570","2023-09-04","English (American)","produces","HAT","hat",30,0.88
"18571","2023-09-04","French (Quebecois)","produces","HAT","chapeau",8,0
"18572","2023-09-04","French (Quebecois)","produces","HAT","chapeau",9,0
"18573","2023-09-04","French (Quebecois)","produces","HAT","chapeau",10,0.04
"18574","2023-09-04","French (Quebecois)","produces","HAT","chapeau",11,0.02
"18575","2023-09-04","French (Quebecois)","produces","HAT","chapeau",12,0.01
"18576","2023-09-04","French (Quebecois)","produces","HAT","chapeau",13,0.13
"18577","2023-09-04","French (Quebecois)","produces","HAT","chapeau",14,0.09
"18578","2023-09-04","French (Quebecois)","produces","HAT","chapeau",15,0.31
"18579","2023-09-04","French (Quebecois)","produces","HAT","chapeau",16,0.4
"18580","2023-09-04","French (Quebecois)","produces","HAT","chapeau",17,0.65
"18581","2023-09-04","French (Quebecois)","produces","HAT","chapeau",18,0.59
"18582","2023-09-04","French (Quebecois)","produces","HAT","chapeau",19,0.8
"18583","2023-09-04","French (Quebecois)","produces","HAT","chapeau",20,0.78
"18584","2023-09-04","French (Quebecois)","produces","HAT","chapeau",21,0.84
"18585","2023-09-04","French (Quebecois)","produces","HAT","chapeau",22,0.85
"18586","2023-09-04","French (Quebecois)","produces","HAT","chapeau",23,0.93
"18587","2023-09-04","French (Quebecois)","produces","HAT","chapeau",24,0.87
"18588","2023-09-04","French (Quebecois)","produces","HAT","chapeau",25,0.93
"18589","2023-09-04","French (Quebecois)","produces","HAT","chapeau",26,0.98
"18590","2023-09-04","French (Quebecois)","produces","HAT","chapeau",27,0.98
"18591","2023-09-04","French (Quebecois)","produces","HAT","chapeau",28,0.97
"18592","2023-09-04","French (Quebecois)","produces","HAT","chapeau",29,0.98
"18593","2023-09-04","French (Quebecois)","produces","HAT","chapeau",30,0.95
"18594","2023-09-04","German","produces","HAT","Mütze",18,0.22
"18595","2023-09-04","German","produces","HAT","Mütze",19,0.38
"18596","2023-09-04","German","produces","HAT","Mütze",20,0.33
"18597","2023-09-04","German","produces","HAT","Mütze",21,0.48
"18598","2023-09-04","German","produces","HAT","Mütze",22,0.64
"18599","2023-09-04","German","produces","HAT","Mütze",23,0.76
"18600","2023-09-04","German","produces","HAT","Mütze",24,0.68
"18601","2023-09-04","German","produces","HAT","Mütze",25,0.79
"18602","2023-09-04","German","produces","HAT","Mütze",26,0.78
"18603","2023-09-04","German","produces","HAT","Mütze",27,0.73
"18604","2023-09-04","German","produces","HAT","Mütze",28,0.86
"18605","2023-09-04","German","produces","HAT","Mütze",29,0.89
"18606","2023-09-04","German","produces","HAT","Mütze",30,0.97
"18607","2023-09-04","Hebrew","produces","HAT","כובע",11,0
"18608","2023-09-04","Hebrew","produces","HAT","כובע",12,0
"18609","2023-09-04","Hebrew","produces","HAT","כובע",13,0
"18610","2023-09-04","Hebrew","produces","HAT","כובע",14,0
"18611","2023-09-04","Hebrew","produces","HAT","כובע",15,0
"18612","2023-09-04","Hebrew","produces","HAT","כובע",16,0.17
"18613","2023-09-04","Hebrew","produces","HAT","כובע",17,0.33
"18614","2023-09-04","Hebrew","produces","HAT","כובע",19,0.5
"18615","2023-09-04","Hebrew","produces","HAT","כובע",20,0.44
"18616","2023-09-04","Hebrew","produces","HAT","כובע",21,0.75
"18617","2023-09-04","Hebrew","produces","HAT","כובע",22,1
"18618","2023-09-04","Hebrew","produces","HAT","כובע",23,0.86
"18619","2023-09-04","Hebrew","produces","HAT","כובע",24,0.82
"18620","2023-09-04","Hebrew","produces","HAT","כובע",25,0.87
"18621","2023-09-04","Hebrew","produces","HAT","כובע",26,0.86
"18622","2023-09-04","Hebrew","produces","HAT","כובע",27,0.91
"18623","2023-09-04","Hebrew","produces","HAT","כובע",28,0.89
"18624","2023-09-04","Hebrew","produces","HAT","כובע",29,0.96
"18625","2023-09-04","Hebrew","produces","HAT","כובע",30,1
"18626","2023-09-04","Hebrew","produces","HAT","כובע",31,0.97
"18627","2023-09-04","Hebrew","produces","HAT","כובע",32,0.92
"18628","2023-09-04","Hebrew","produces","HAT","כובע",33,0.9
"18629","2023-09-04","Hebrew","produces","HAT","כובע",34,1
"18630","2023-09-04","Hebrew","produces","HAT","כובע",35,0.83
"18631","2023-09-04","Hebrew","produces","HAT","כובע",36,1
"18632","2023-09-04","Italian","produces","HAT","cappello",7,0
"18633","2023-09-04","Italian","produces","HAT","cappello",8,0
"18634","2023-09-04","Italian","produces","HAT","cappello",9,0
"18635","2023-09-04","Italian","produces","HAT","cappello",10,0
"18636","2023-09-04","Italian","produces","HAT","cappello",11,0
"18637","2023-09-04","Italian","produces","HAT","cappello",12,0.01
"18638","2023-09-04","Italian","produces","HAT","cappello",13,0
"18639","2023-09-04","Italian","produces","HAT","cappello",14,0.03
"18640","2023-09-04","Italian","produces","HAT","cappello",15,0.06
"18641","2023-09-04","Italian","produces","HAT","cappello",16,0.05
"18642","2023-09-04","Italian","produces","HAT","cappello",17,0.15
"18643","2023-09-04","Italian","produces","HAT","cappello",18,0.25
"18644","2023-09-04","Italian","produces","HAT","cappello",19,0.31
"18645","2023-09-04","Italian","produces","HAT","cappello",20,0.3
"18646","2023-09-04","Italian","produces","HAT","cappello",21,0.46
"18647","2023-09-04","Italian","produces","HAT","cappello",22,0.51
"18648","2023-09-04","Italian","produces","HAT","cappello",23,0.66
"18649","2023-09-04","Italian","produces","HAT","cappello",24,0.76
"18650","2023-09-04","Italian","produces","HAT","cappello",25,0.79
"18651","2023-09-04","Italian","produces","HAT","cappello",26,0.83
"18652","2023-09-04","Italian","produces","HAT","cappello",27,0.95
"18653","2023-09-04","Italian","produces","HAT","cappello",28,0.95
"18654","2023-09-04","Italian","produces","HAT","cappello",29,0.92
"18655","2023-09-04","Italian","produces","HAT","cappello",30,0.94
"18656","2023-09-04","Italian","produces","HAT","cappello",31,0.95
"18657","2023-09-04","Italian","produces","HAT","cappello",32,0.96
"18658","2023-09-04","Italian","produces","HAT","cappello",33,1
"18659","2023-09-04","Italian","produces","HAT","cappello",34,1
"18660","2023-09-04","Italian","produces","HAT","cappello",35,0.93
"18661","2023-09-04","Italian","produces","HAT","cappello",36,0.95
"18662","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",12,0.02
"18663","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",13,0.04
"18664","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",14,0.02
"18665","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",15,0.09
"18666","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",16,0.37
"18667","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",17,0.54
"18668","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",18,0.53
"18669","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",19,0.61
"18670","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",20,0.66
"18671","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",21,0.75
"18672","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",22,0.75
"18673","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",23,0.86
"18674","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",24,0.85
"18675","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",25,0.88
"18676","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",26,0.88
"18677","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",27,0.89
"18678","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",28,0.93
"18679","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",29,0.94
"18680","2023-09-04","Mandarin (Beijing)","produces","HAT","帽子",30,0.95
"18681","2023-09-04","Norwegian","produces","HAT","lue",8,0.03
"18682","2023-09-04","Norwegian","produces","HAT","lue",9,0
"18683","2023-09-04","Norwegian","produces","HAT","lue",10,0
"18684","2023-09-04","Norwegian","produces","HAT","lue",11,0
"18685","2023-09-04","Norwegian","produces","HAT","lue",12,0
"18686","2023-09-04","Norwegian","produces","HAT","lue",13,0
"18687","2023-09-04","Norwegian","produces","HAT","lue",14,0.03
"18688","2023-09-04","Norwegian","produces","HAT","lue",15,0.06
"18689","2023-09-04","Norwegian","produces","HAT","lue",16,0.12
"18690","2023-09-04","Norwegian","produces","HAT","lue",17,0.21
"18691","2023-09-04","Norwegian","produces","HAT","lue",18,0.35
"18692","2023-09-04","Norwegian","produces","HAT","lue",19,0.45
"18693","2023-09-04","Norwegian","produces","HAT","lue",20,0.6
